aror,asd,variable,color
10.188503,-1.782639,Musculoskeletal science and practice,#ff7f0e
-9.929211,1.3642632,Journal of KIISE:Software and Applications,#1f77b4
4.696503,7.8536625,Canadian Review of Sociology-revue Canadienne De Sociologie,#d62728
8.746403,-5.4576974,npj Primary Care Respiratory Medicine,#ff7f0e
7.0497413,-5.6715884,Revue Des Maladies Respiratoires,#ff7f0e
-9.289368,1.5311953,International Journal of Theoretical Physics,#2ca02c
-2.8903248,-5.2730927,arXiv: General Relativity and Quantum Cosmology,#2ca02c
-4.331345,5.4126883,"International Journal of Technology, Policy and Management",#d62728
-7.6001015,-2.7784603,Journal of Optimization Theory and Applications,#2ca02c
-10.145967,0.45808706,international conference on frontiers in handwriting recognition,#1f77b4
-2.4940364,-0.41633525,Ocean Engineering,#1f77b4
-10.313202,0.034282733,chinese conference on biometric recognition,#1f77b4
-10.277996,0.38744953,IET Biometrics,#1f77b4
-3.1422875,1.1443965,Journal of Performance of Constructed Facilities,#1f77b4
-10.09093,0.40541077,image and vision computing new zealand,#1f77b4
11.285021,0.48237854,Neurobiology of Learning and Memory,#d62728
10.700142,0.4656752,Forum Médical Suisse,#ff7f0e
8.201169,-4.635332,Journal of Clinical Outcomes Management,#ff7f0e
-11.220213,1.5676404,international conference on communication technology,#1f77b4
-9.029782,-3.795888,foundations of mobile computing,#1f77b4
-12.216544,0.68641394,IEEE Transactions on Communications,#1f77b4
-11.0853615,4.633223,btw workshops,#1f77b4
10.199859,-1.5101483,Human Movement Science,#d62728
4.0441227,7.6291585,Pacific Journalism Review,#d62728
-3.2645996,3.0288966,Cytogenetic and Genome Research,#2ca02c
1.5610855,-1.669622,Journal of Heredity,#2ca02c
-0.34307617,-6.1649547,Physica C-superconductivity and Its Applications,#2ca02c
-0.44791088,-6.0885587,Materials Letters,#1f77b4
-11.54695,5.1515827,Journal of Logic Programming,#2ca02c
2.8369904,-5.047124,Protein Engineering,#2ca02c
5.762758,-6.156863,Biology of Reproduction,#2ca02c
3.42706,-4.74205,BioEssays,#2ca02c
-8.511555,1.5788558,robotics and applications,#1f77b4
-8.863522,0.6943548,Journal of medical imaging,#ff7f0e
4.5518312,-6.740099,Embo Molecular Medicine,#2ca02c
-9.746723,3.5067337,probabilistic graphical models,#1f77b4
-9.891827,2.427456,ieee international multitopic conference,#1f77b4
-10.145307,-0.2705114,joint pattern recognition symposium,#1f77b4
-10.1745615,0.08337119,international workshop on computational forensics,#1f77b4
-11.8146305,3.334073,international conference on digital forensics,#1f77b4
0.79378986,-5.5535946,Environmental Sciences,#2ca02c
-0.68862236,-1.2790065,Water and Environment Journal,#1f77b4
0.38634694,-3.0131564,Water Research,#2ca02c
7.1395288,-4.9104238,Journal of the American Pharmaceutical Association,#2ca02c
5.3084564,4.885033,The Journal of Virtual Worlds Research,#1f77b4
-0.6148589,-0.16756104,"Environment, Development and Sustainability",#d62728
4.380194,7.464954,Mobilities,#d62728
-0.81746787,-1.4346888,Climate Policy,#d62728
8.808036,2.979115,Journal of Investigative Psychology and Offender Profiling,#d62728
-10.770291,2.4091916,international conference on embedded software and systems,#1f77b4
-8.533245,0.44774565,Systems Science & Control Engineering,#2ca02c
2.86085,-2.2701147,Journal of The American Animal Hospital Association,#ff7f0e
2.6410058,-2.3191605,Journal of Small Animal Practice,#ff7f0e
1.1553437,-2.1115332,Annals of Botany,#2ca02c
-10.304818,4.073939,workshop on information credibility on the web,#1f77b4
-11.874309,2.2852423,use of p2p grid and agents for the development of content networks,#1f77b4
-8.921282,1.792517,international conference on sensing technology,#1f77b4
-0.39012906,-2.21937,Environmental Entomology,#2ca02c
0.12753557,-2.5077055,Journal of Economic Entomology,#2ca02c
0.45351803,-2.558788,Aerobiologia,#2ca02c
0.49674654,-2.745769,Canadian Journal of Plant Pathology-revue Canadienne De Phytopathologie,#2ca02c
-4.5256557,-4.3328366,Journal of Fluid Mechanics,#2ca02c
-3.3657782,-3.6536016,Theoretical Ecology,#2ca02c
3.7114234,7.2557597,Cultura Y Educacion,#d62728
-1.1517272,1.1393511,Journal of Historical Geography,#9467bd
-4.501777,5.702004,Decision Sciences Journal of Innovative Education,#1f77b4
10.666016,-6.6152296,Brazilian Journal Allergy and Immunology,#ff7f0e
-2.823486,4.460207,Emerging Markets Finance and Trade,#d62728
-2.7824166,4.5239367,Research in International Business and Finance,#d62728
-2.4693594,4.5169587,European Financial Management,#d62728
8.258926,1.4428681,Child Trends,#d62728
7.878964,-3.5180564,The Journal of ambulatory care management,#ff7f0e
5.7258725,-3.9489713,Canadian Journal of Infectious Diseases & Medical Microbiology,#ff7f0e
6.5219407,-4.0245304,Healthcare quarterly,#ff7f0e
7.2047505,-1.4528317,Sante Publique,#ff7f0e
3.173182,7.8493094,Asian Communication Research,#d62728
9.448678,-2.6878195,Clinical Nurse Specialist,#ff7f0e
8.498225,1.1595007,Child Care Quarterly,#d62728
8.649559,2.6945634,Career Development Quarterly,#d62728
-9.03012,2.021601,australasian universities power engineering conference,#1f77b4
-10.276105,0.6694126,international conference on neural networks and signal processing,#1f77b4
-7.5572486,0.87073356,Australasian Physical & Engineering Sciences in Medicine,#1f77b4
2.2489657,-5.312568,"Genomics, Proteomics & Bioinformatics",#2ca02c
-12.873853,1.6883091,australasian telecommunication networks and applications conference,#1f77b4
-9.248894,1.4097618,Australian journal of electrical and electronics engineering,#1f77b4
-1.5583599,-4.4971657,Journal of Vibration and Control,#2ca02c
-6.91462,0.43204755,IEEE Transactions on Industry Applications,#1f77b4
10.332449,0.2829366,Cognitive Neuropsychiatry,#d62728
10.3329315,-0.010517957,International Clinical Psychopharmacology,#d62728
9.888676,0.66964495,Neuropsychiatrie De L'enfance Et De L'adolescence,#d62728
8.530734,-6.6755023,Air Medical Journal,#ff7f0e
9.100551,3.9279027,Journal of Child Language,#d62728
9.90924,-1.3494608,Sleep Medicine Reviews,#d62728
-12.196251,4.845899,fundamental approaches to software engineering,#1f77b4
-12.054848,4.882301,international conference on formal engineering methods,#1f77b4
-12.004489,4.37489,software engineering and formal methods,#1f77b4
-11.332823,3.5181847,european conference on service-oriented and cloud computing,#1f77b4
1.3416944,-2.0265198,Eppo Bulletin,#2ca02c
0.8625291,-2.6695733,Bulletin of Entomological Research,#2ca02c
-11.6511345,0.5599712,"The transactions of the Institute of Electronics, Information and Communication Engineers. B",#1f77b4
-11.733655,2.0571685,international symposium on computing and networking,#1f77b4
-12.485889,3.6018908,ieee international symposium on policies for distributed systems and networks,#1f77b4
11.616101,-0.70278865,Mitochondrion,#2ca02c
7.3476124,-3.510691,Archives of Environmental & Occupational Health,#ff7f0e
5.367506,-5.217784,Forensic Science International-genetics,#2ca02c
-11.8800955,4.2697453,Journal of Systems Integration,#1f77b4
-8.742011,4.441322,RISTI: Revista Ibérica de Sistemas e Tecnologias de Informação,#1f77b4
9.622538,-12.019735,Journal of Clinical and Experimental Dentistry,#ff7f0e
-9.966173,2.9203098,ieee international conference on ubiquitous wireless broadband,#1f77b4
-9.240759,3.8839107,international symposium on ambient intelligence,#1f77b4
-7.8502555,-0.8132474,International Journal of Adaptive Control and Signal Processing,#2ca02c
-6.7222676,0.9336233,American Journal of Engineering and Applied Sciences,#1f77b4
-0.80493456,-4.63806,Chinese Journal of Aeronautics,#2ca02c
-8.77509,1.8333825,Interdisciplinary Sciences: Computational Life Sciences,#2ca02c
-8.426379,2.8868408,international conference on control decision and information technologies,#1f77b4
-10.356364,4.6280594,power systems computation conference,#1f77b4
-6.838762,0.2164189,power and energy society general meeting,#1f77b4
-6.3923187,0.33244535,Iet Renewable Power Generation,#1f77b4
-6.014475,0.19459984,ieee powertech conference,#1f77b4
-5.4988847,0.21027584,international conference on the european energy market,#d62728
-10.7758255,4.9585056,appia-gulp-prode,#1f77b4
-10.732063,-0.16960473,ieee radar conference,#1f77b4
-7.907023,-0.8452732,Asian Journal of Control,#2ca02c
-1.9342281,4.422201,MSOR connections,#1f77b4
-8.884973,6.670292,Digital Humanities Quarterly,#1f77b4
8.178338,-3.448289,Journal of Healthcare Management,#ff7f0e
8.441914,3.2458324,Journal of Leadership & Organizational Studies,#d62728
9.473376,-3.176519,Journal of Interprofessional Education and Practice,#ff7f0e
-11.41463,5.267226,practical aspects of declarative languages,#1f77b4
-10.355137,4.9841967,declarative agent languages and technologies,#1f77b4
8.294745,-0.6198154,Nordic studies on alcohol and drugs,#d62728
6.2256875,6.078628,Revista De Educacion,#d62728
-5.4912934,6.099881,Technology Innovation Management Review,#d62728
-2.4924402,4.6315055,Journal of Business Finance & Accounting,#d62728
-3.0108619,6.4147353,Human Resource Management Journal,#d62728
2.4749978,9.615166,International Public Management Journal,#d62728
-3.5382967,5.5016155,Industrial and Corporate Change,#d62728
-5.664085,5.701642,Pacific Asia journal of the Association for Information systems,#d62728
-2.8442497,3.8008904,arXiv: Portfolio Management,#d62728
-7.657206,-3.364566,Mathematics of Operations Research,#2ca02c
8.027527,-2.9472241,Journal of Primary Care & Community Health,#ff7f0e
-6.09122,-3.8681388,Siam Journal on Imaging Sciences,#2ca02c
-11.875722,4.196874,international conference on parallel and distributed information systems,#1f77b4
-11.382995,3.1415343,ieee international conference on intelligent processing systems,#1f77b4
-7.722141,-6.0479426,international conference on pairing based cryptography,#2ca02c
2.6758986,-5.2037883,international symposium on bioinformatics research and applications,#1f77b4
-5.8836584,5.96454,design science research in information systems and technology,#1f77b4
7.4856935,-1.7542825,The international electronic journal of health education,#ff7f0e
9.409232,-3.2958498,The Australian Nursing and Midwifery Journal,#ff7f0e
5.0494795,-6.6655326,Cell Transplantation,#2ca02c
5.816384,5.045415,Knowledge Management & E-Learning: An International Journal,#d62728
1.8352221,-1.0424595,Journal of Morphology,#2ca02c
1.9339364,-1.2261192,Zoology,#2ca02c
2.2563674,-2.5144017,Journal of Equine Veterinary Science,#ff7f0e
1.5896924,-1.0762876,Bioinspiration & Biomimetics,#1f77b4
-7.2399845,-3.3381073,Optimization and Engineering,#2ca02c
-11.546269,4.00994,International Journal of Software and Informatics,#1f77b4
-4.2642374,6.443709,Asia-Pacific Management Review,#d62728
-7.836095,-2.9640412,Optimization,#2ca02c
5.7556973,6.3381886,Modern Drama,#9467bd
8.098949,0.86513585,Child & Family Social Work,#d62728
2.259506,7.943184,The Review of Communication,#d62728
5.7000227,6.0889964,The International Review of Qualitative Research,#d62728
4.273017,8.412474,Human Studies,#d62728
8.690861,-5.9008226,Current Opinion in Critical Care,#ff7f0e
10.3877,-1.9550793,The Australian journal of physiotherapy,#ff7f0e
8.469289,-5.440062,Seminars in Respiratory and Critical Care Medicine,#ff7f0e
6.875998,-1.3643154,Clinical Physiology and Functional Imaging,#ff7f0e
-7.010577,7.310421,Information Development,#1f77b4
2.6472385,-4.476833,Plant Journal,#2ca02c
2.6900265,-4.406219,Plant and Cell Physiology,#2ca02c
2.6337526,-4.646292,Rice,#2ca02c
0.26486102,-5.0046277,Iawa Journal,#2ca02c
2.6626782,-4.420191,The Plant Genome,#2ca02c
2.7666142,-4.6466436,Molecular Plant,#2ca02c
2.6510043,-4.6849427,Frontiers in Plant Science,#2ca02c
3.0255287,8.231798,Journal of Information Policy,#d62728
3.3574405,7.858882,Journal of Higher Education Outreach and Engagement,#d62728
-6.880514,5.212844,International Journal of Technoethics,#d62728
9.316828,-1.6560279,Journal of allied health,#ff7f0e
5.8386254,5.068672,Electronic Journal of e-Learning,#1f77b4
9.131647,-1.9951974,Dementia,#d62728
7.372763,-4.2889104,Practical Diabetes,#ff7f0e
0.61010164,-4.3209605,Transylvanian Review,#ff7f0e
-9.289677,2.8676898,biomedical engineering,#1f77b4
-4.4383616,-4.12611,Mathematical Biosciences and Engineering,#2ca02c
5.1689043,8.928394,Trends and issues in crime and criminal justice,#d62728
8.110146,-1.8465803,Journal of law and medicine,#ff7f0e
2.4016237,7.832332,Quarterly Journal of Speech,#d62728
-10.526113,0.27438673,workshop on web scale multimedia corpus,#1f77b4
-12.175461,4.740502,system analysis and modeling,#1f77b4
9.551897,-3.6183584,Nursing Management,#ff7f0e
7.074339,-0.8147769,Acsm's Health & Fitness Journal,#ff7f0e
9.237445,-2.9998527,Public Health Nursing,#ff7f0e
9.395572,-2.808156,Research and Theory for Nursing Practice,#ff7f0e
-3.3797534,6.5297065,Measuring Business Excellence,#d62728
7.9357967,-3.4646394,Journal of Risk and Insurance,#d62728
7.5168915,-3.269522,Population Health Management,#ff7f0e
11.376553,-0.4652418,International Review of Neurobiology,#2ca02c
9.35472,0.6025607,The Cognitive Behaviour Therapist,#d62728
9.328892,0.49547982,Psychosis,#d62728
9.135278,-2.5399702,Quality in Ageing and Older Adults,#ff7f0e
7.388906,4.178648,Pastoral Care in Education,#d62728
-11.430618,-0.2446057,sensor array and multichannel signal processing workshop,#1f77b4
-11.617972,0.048418857,information theory and applications,#1f77b4
-12.265441,1.0180061,Physical Communication,#1f77b4
-10.862056,0.10352762,picture coding symposium,#1f77b4
9.007119,-3.3273983,Health Care Management Review,#ff7f0e
-0.35869923,-5.767631,Journal of Thermophysics and Heat Transfer,#2ca02c
-10.067882,1.4936911,Iet Signal Processing,#2ca02c
-0.64577365,-6.0302563,Journal of Heat Transfer-transactions of The Asme,#2ca02c
-10.615325,1.3257024,Etri Journal,#1f77b4
-8.846284,2.7959976,Health technology,#ff7f0e
-0.5361505,-0.653965,International Journal of Water Resources Development,#d62728
6.300675,6.9656773,Sign Systems Studies,#d62728
7.089063,-5.7231894,Revue Neurologique,#ff7f0e
10.822244,-0.62102133,Encephale-revue De Psychiatrie Clinique Biologique Et Therapeutique,#d62728
-3.0153317,3.5086687,Insurance Mathematics & Economics,#d62728
-10.235263,5.1307626,Studia Logica,#2ca02c
11.876333,-1.153231,Journal of Neurosciences in Rural Practice,#ff7f0e
-10.000065,1.0317556,wireless and optical communications conference,#1f77b4
6.043555,-9.423307,Urologe,#ff7f0e
3.3526762,-1.1448486,Current Anthropology,#d62728
9.240104,0.023291424,"Culture, Medicine and Psychiatry",#d62728
-3.2095249,7.31467,Economics and Applied Informatics,#d62728
8.209196,-2.215658,International journal of child health and human development,#ff7f0e
2.05264,7.8711724,Communication Law and Policy,#d62728
8.062866,-6.899792,Current Treatment Options in Cardiovascular Medicine,#ff7f0e
8.321401,-7.038081,Jacc-cardiovascular Interventions,#ff7f0e
6.7744236,-5.449427,Archives of Cardiovascular Diseases Supplements,#ff7f0e
7.467345,-6.000601,Archives of Cardiovascular Diseases,#ff7f0e
1.1047033,-5.358492,Desalination,#2ca02c
3.139572,9.12376,Survey practice,#d62728
-0.6654908,0.02283932,International Journal of Life Cycle Assessment,#1f77b4
-0.7038702,-0.17777626,The Extractive Industries and Society,#d62728
4.076898,8.555855,The Review of Higher Education,#d62728
3.7479382,8.113035,Revista Internacional De Sociologia,#d62728
8.703594,-3.3245943,Mental health in family medicine,#ff7f0e
8.475149,-3.5207858,Journal of Renal Care,#ff7f0e
8.862545,-1.6038927,"Illness, Crisis, & Loss",#d62728
5.880851,5.205457,GEMA Online Journal of Language Studies,#d62728
6.00459,4.659326,European journal of social sciences,#d62728
6.053147,5.3108006,Man in India,#d62728
6.0273337,5.5678396,The International Journal of Academic Research in Business and Social Sciences,#d62728
-7.8062587,2.5716949,Journal of theoretical and applied information technology,#1f77b4
6.046469,5.4901285,International Journal of English Linguistics,#d62728
-5.547194,5.2238126,International journal of engineering business management,#1f77b4
-7.864002,2.579506,international conference on computational intelligence and computing research,#1f77b4
0.7232418,-5.0411854,Journal of Hazardous Materials,#2ca02c
-2.7224913,-0.6331325,Rundbrief Der Gi-fachgruppe 5.10 Informationssystem-architekturen,#1f77b4
-9.881712,-1.6385686,Visual Informatics,#1f77b4
9.374655,-3.0139809,Annual review of nursing research,#ff7f0e
9.234913,-3.4049296,Journal of Nursing Care Quality,#ff7f0e
